timestamp,price,market_cap,volume_24h,circulating_supply,price_change_24h,bullish_sentiment,bearish_sentiment
2025-11-18 01:48:24,"$89,491.49",$1.78T,$109.74B,19.95M BTC,5.74% (24h),82%,18%
2025-11-18 01:58:47,"$89,513.14",$1.78T,$111.04B,19.95M BTC,5.97% (24h),82%,18%
2025-11-18 02:44:01,"$90,390.70",$1.8T,$113.41B,19.95M BTC,5.52% (24h),82%,18%
2025-11-18 02:58:55,"$90,360.44",$1.8T,$112.76B,19.95M BTC,5.5% (24h),82%,18%
2025-11-18 03:38:29,"$91,193.57",$1.81T,$115.55B,19.95M BTC,4.64% (24h),82%,18%
2025-11-18 04:17:30,"$91,256.98",$1.82T,$117.42B,19.95M BTC,4.41% (24h),82%,18%
2025-11-18 04:31:14,"$90,855.62",$1.81T,$117.57B,19.95M BTC,5.04% (24h),82%,18%
2025-11-18 04:48:55,"$91,201.29",$1.81T,$118.45B,19.95M BTC,4.63% (24h),82%,18%
2025-11-18 05:00:43,"$91,316.82",$1.82T,$117.33B,19.95M BTC,4.47% (24h),82%,18%
2025-11-18 05:35:24,"$91,430.88",$1.82T,$119.76B,19.95M BTC,4.38% (24h),82%,18%
2025-11-18 05:54:33,"$91,300.91",$1.82T,$120.08B,19.95M BTC,4.57% (24h),82%,18%
2025-11-18 06:23:47,"$91,364.24",$1.82T,$116.75B,19.95M BTC,4.47% (24h),82%,18%
2025-11-18 06:57:24,"$91,438.27",$1.82T,$118.96B,19.95M BTC,4.21% (24h),82%,18%
2025-11-18 07:58:59,"$91,333.21",$1.82T,$119.51B,19.95M BTC,4.16% (24h),82%,18%
2025-11-18 08:39:40,"$90,873.80",$1.81T,$112.96B,19.95M BTC,3.45% (24h),82%,18%
2025-11-18 09:16:22,"$91,193.28",$1.81T,$108.1B,19.95M BTC,2.97% (24h),82%,18%
2025-11-18 09:26:42,"$91,580.30",$1.82T,$107.86B,19.95M BTC,2.61% (24h),82%,18%
2025-11-18 09:59:57,"$91,371.03",$1.82T,$120.04B,19.95M BTC,3.43% (24h),82%,18%
2025-11-18 10:34:17,"$92,639.05",$1.84T,$121.13B,19.95M BTC,1.53% (24h),82%,18%
2025-11-18 10:54:33,"$92,772.63",$1.85T,$120.09B,19.95M BTC,1.4% (24h),82%,18%
2025-11-18 11:35:22,"$93,684.27",$1.86T,$122.1B,19.95M BTC,0.22% (24h),82%,18%
2025-11-18 11:58:28,"$93,422.72",$1.86T,$122.38B,19.95M BTC,0.87% (24h),82%,18%
2025-11-18 12:27:27,"$93,190.45",$1.85T,$122.33B,19.95M BTC,0.45% (24h),82%,18%
2025-11-18 12:45:35,"$93,175.04",$1.85T,$121.84B,19.95M BTC,0.42% (24h),82%,18%
2025-11-18 12:59:22,"$93,196.80",$1.85T,$120.66B,19.95M BTC,0.51% (24h),82%,18%
2025-11-18 13:42:32,"$93,354.64",$1.86T,$117.66B,19.95M BTC,0.91% (24h),82%,18%
2025-11-18 14:12:04,"$93,318.56",$1.86T,$116.39B,19.95M BTC,1.04% (24h),82%,18%
2025-11-18 14:25:22,"$93,404.82",$1.86T,$115.65B,19.95M BTC,1.42% (24h),82%,18%
2025-11-18 14:40:38,"$93,531.07",$1.86T,$108.51B,19.95M BTC,1.87% (24h),82%,18%
2025-11-18 14:52:48,"$93,067.57",$1.85T,$113.66B,19.95M BTC,1.44% (24h),82%,18%
2025-11-18 15:30:09,"$93,148.76",$1.85T,$110.14B,19.95M BTC,1.65% (24h),82%,18%
2025-11-18 16:43:34,"$92,659.03",$1.84T,$106.08B,19.95M BTC,0.94% (24h),82%,18%
2025-11-18 16:53:24,"$92,512.89",$1.84T,$104.94B,19.95M BTC,0.91% (24h),82%,18%
2025-11-18 17:25:21,"$93,148.57",$1.85T,$104.21B,19.95M BTC,1.26% (24h),82%,18%
2025-11-18 17:45:15,"$93,220.88",$1.85T,$104.58B,19.95M BTC,1.02% (24h),82%,18%
2025-11-18 17:59:43,"$93,127.18",$1.85T,$103.36B,19.95M BTC,1.06% (24h),82%,18%
2025-11-18 18:26:58,"$92,794.42",$1.85T,$101.21B,19.95M BTC,1.02% (24h),82%,18%
2025-11-18 18:39:37,"$92,944.87",$1.85T,$102.35B,19.95M BTC,1.19% (24h),82%,18%
2025-11-18 18:51:52,"$92,777.74",$1.85T,$102.74B,19.95M BTC,0.9% (24h),82%,18%
2025-11-18 19:57:05,"$92,537.89",$1.84T,$99.33B,19.95M BTC,0.8% (24h),82%,18%
2025-11-18 21:45:34,"$92,564.53",$1.84T,$95.3B,19.95M BTC,1.45% (24h),82%,18%
2025-11-18 22:39:02,"$91,939.39",$1.83T,$90.04B,19.95M BTC,1.75% (24h),82%,18%
2025-11-18 23:01:15,"$92,046.17",$1.83T,$88.67B,19.95M BTC,1.44% (24h),82%,18%
2025-11-18 23:35:44,"$91,404.26",$1.82T,$86.38B,19.95M BTC,1.59% (24h),82%,18%
2025-11-18 23:53:41,"$91,429.16",$1.82T,$86.05B,19.95M BTC,2.15% (24h),82%,18%
2025-11-19 00:26:41,"$90,804.71",$1.81T,$84.01B,19.95M BTC,0.61% (24h),82%,18%
2025-11-19 00:46:26,"$90,355.28",$1.8T,$82.88B,19.95M BTC,0.45% (24h),82%,18%
2025-11-19 00:59:28,"$90,348.12",$1.8T,$82.9B,19.95M BTC,0.27% (24h),82%,18%
2025-11-19 01:41:42,"$90,878.72",$1.81T,$83.39B,19.95M BTC,1.46% (24h),82%,18%
2025-11-19 01:58:56,"$90,925.24",$1.81T,$83.4B,19.95M BTC,1.54% (24h),82%,18%
2025-11-19 02:28:46,"$91,243.95",$1.82T,$82.28B,19.95M BTC,1.33% (24h),82%,18%
2025-11-19 02:43:58,"$91,666.71",$1.82T,$81.88B,19.95M BTC,1.43% (24h),82%,18%
2025-11-19 02:59:31,"$91,840.33",$1.83T,$81.06B,19.95M BTC,1.62% (24h),82%,18%
2025-11-19 03:38:55,"$91,706.33",$1.82T,$80.2B,19.95M BTC,0.65% (24h),82%,18%
2025-11-19 03:58:10,"$91,427.53",$1.82T,$79.17B,19.95M BTC,0.3% (24h),82%,18%
2025-11-19 04:31:02,"$91,390.65",$1.82T,$78.22B,19.95M BTC,0.58% (24h),82%,18%
2025-11-19 04:48:10,"$91,317.15",$1.82T,$77.76B,19.95M BTC,0.22% (24h),82%,18%
2025-11-19 05:00:16,"$91,439.89",$1.82T,$78.2B,19.95M BTC,0.12% (24h),82%,18%
2025-11-19 05:34:07,"$91,384.58",$1.82T,$76.22B,19.95M BTC,0.06% (24h),82%,18%
2025-11-19 05:53:08,"$91,245.38",$1.82T,$75.25B,19.95M BTC,0.04% (24h),82%,18%
2025-11-19 06:22:52,"$91,617.79",$1.82T,$75.25B,19.95M BTC,0.4% (24h),82%,18%
2025-11-19 06:42:49,"$91,508.95",$1.82T,$75.05B,19.95M BTC,0.03% (24h),82%,18%
2025-11-19 06:59:06,"$91,363.30",$1.82T,$74.43B,19.95M BTC,0.08% (24h),82%,18%
2025-11-19 07:59:13,"$91,777.73",$1.83T,$73.02B,19.95M BTC,0.48% (24h),82%,18%
2025-11-19 08:39:24,"$91,416.21",$1.82T,$71.56B,19.95M BTC,0.58% (24h),82%,18%
2025-11-19 08:56:02,"$91,293.65",$1.82T,$72.13B,19.95M BTC,0.08% (24h),82%,18%
2025-11-19 09:26:21,"$91,090.57",$1.81T,$71.46B,19.95M BTC,0.44% (24h),82%,18%
2025-11-19 09:48:14,"$91,663.33",$1.82T,$71.1B,19.95M BTC,0.15% (24h),82%,18%
2025-11-19 10:01:00,"$91,755.05",$1.83T,$70.67B,19.95M BTC,0.47% (24h),82%,18%
2025-11-19 10:31:21,"$90,943.01",$1.81T,$68.91B,19.95M BTC,1.92% (24h),82%,18%
2025-11-19 10:46:20,"$90,465.77",$1.8T,$68.22B,19.95M BTC,2.38% (24h),82%,18%
2025-11-19 11:09:15,"$90,082.60",$1.79T,$69.07B,19.95M BTC,3.15% (24h),82%,18%
2025-11-19 11:48:41,"$89,557.27",$1.78T,$69.53B,19.95M BTC,3.94% (24h),82%,18%
2025-11-19 11:57:49,"$89,721.10",$1.78T,$69.51B,19.95M BTC,3.9% (24h),82%,18%
2025-11-19 12:24:38,"$89,461.83",$1.78T,$69.68B,19.95M BTC,4.13% (24h),82%,18%
2025-11-19 12:42:48,"$89,312.45",$1.78T,$70.39B,19.95M BTC,4.21% (24h),82%,18%
2025-11-19 12:59:12,"$89,391.32",$1.78T,$71.2B,19.95M BTC,4.07% (24h),82%,18%
2025-11-19 13:41:32,"$88,921.09",$1.77T,$72.62B,19.95M BTC,4.74% (24h),82%,18%
2025-11-19 13:56:08,"$88,989.84",$1.77T,$72.68B,19.95M BTC,4.76% (24h),82%,18%
2025-11-19 14:21:40,"$88,963.52",$1.77T,$74.02B,19.95M BTC,4.77% (24h),82%,18%
2025-11-19 14:34:30,"$88,804.21",$1.77T,$73.08B,19.95M BTC,4.78% (24h),82%,18%
2025-11-19 14:49:56,"$88,647.92",$1.76T,$74.55B,19.95M BTC,4.76% (24h),82%,18%
2025-11-19 15:02:26,"$88,782.29",$1.77T,$74.46B,19.95M BTC,4.72% (24h),82%,18%
2025-11-19 15:30:10,"$89,271.09",$1.78T,$74.99B,19.95M BTC,4.09% (24h),82%,18%
2025-11-19 15:45:22,"$89,071.74",$1.77T,$73.93B,19.95M BTC,3.96% (24h),82%,18%
2025-11-19 15:59:39,"$89,492.61",$1.78T,$75.9B,19.95M BTC,3.54% (24h),82%,18%
2025-11-19 16:22:37,"$90,570.56",$1.8T,$77.06B,19.95M BTC,2.53% (24h),82%,18%
2025-11-19 16:41:30,"$90,156.34",$1.79T,$76.72B,19.95M BTC,2.7% (24h),82%,18%
2025-11-19 16:53:53,"$90,545.54",$1.8T,$79.01B,19.95M BTC,2.13% (24h),82%,18%
2025-11-19 17:25:28,"$90,091.94",$1.79T,$79.97B,19.95M BTC,3.28% (24h),82%,18%
2025-11-19 17:44:28,"$90,468.91",$1.8T,$78.52B,19.95M BTC,3% (24h),82%,18%
2025-11-19 17:59:45,"$90,391.73",$1.8T,$80.35B,19.95M BTC,2.92% (24h),82%,18%
2025-11-19 18:27:10,"$91,419.26",$1.82T,$80.98B,19.95M BTC,1.48% (24h),82%,18%
2025-11-19 18:42:18,"$91,296.26",$1.82T,$80.94B,19.95M BTC,1.67% (24h),82%,18%
2025-11-19 18:58:45,"$91,455.43",$1.82T,$81B,19.95M BTC,1.6% (24h),82%,18%
2025-11-19 21:05:30,"$92,652.87",$1.84T,$80.76B,19.95M BTC,0.35% (24h),82%,18%
2025-11-19 22:19:47,"$92,498.72",$1.84T,$81.71B,19.95M BTC,0.14% (24h),82%,18%
2025-11-19 22:54:13,"$92,410.74",$1.84T,$82.05B,19.95M BTC,0.58% (24h),82%,18%
2025-11-19 23:29:17,"$92,230.66",$1.84T,$81.18B,19.95M BTC,0.57% (24h),82%,18%
2025-11-19 23:48:02,"$92,353.81",$1.84T,$81.35B,19.95M BTC,1.03% (24h),82%,18%
2025-11-20 00:00:09,"$92,874.36",$1.85T,$80.95B,19.95M BTC,1.61% (24h),82%,18%
2025-11-20 00:30:48,"$92,585.39",$1.84T,$81.23B,19.95M BTC,1.99% (24h),82%,18%
2025-11-20 00:47:57,"$92,643.94",$1.84T,$80.87B,19.95M BTC,2.61% (24h),82%,18%
2025-11-20 00:59:24,"$92,535.49",$1.84T,$81.22B,19.95M BTC,2.53% (24h),82%,18%
2025-11-20 01:42:19,"$92,061.21",$1.83T,$80.24B,19.95M BTC,1.28% (24h),82%,18%
2025-11-20 01:58:55,"$91,861.05",$1.83T,$80.66B,19.95M BTC,1.03% (24h),82%,18%
2025-11-20 02:28:50,"$91,835.13",$1.83T,$81.42B,19.95M BTC,0.61% (24h),82%,18%
2025-11-20 02:43:44,"$92,042.55",$1.83T,$78.17B,19.95M BTC,0.42% (24h),82%,18%
2025-11-20 02:59:10,"$92,250.88",$1.84T,$80.37B,19.95M BTC,0.4% (24h),82%,18%
2025-11-20 03:39:29,"$92,220.48",$1.83T,$80.67B,19.95M BTC,0.56% (24h),82%,18%
2025-11-20 03:57:58,"$92,008.87",$1.83T,$80.56B,19.95M BTC,0.65% (24h),82%,18%
2025-11-20 04:30:15,"$91,743.86",$1.83T,$79.89B,19.95M BTC,0.56% (24h),82%,18%
2025-11-20 04:46:27,"$91,592.48",$1.82T,$78.84B,19.95M BTC,0.24% (24h),82%,18%
2025-11-20 05:32:44,"$91,889.54",$1.83T,$81.82B,19.95M BTC,0.54% (24h),82%,18%
2025-11-20 05:53:48,"$91,708.32",$1.82T,$81.32B,19.95M BTC,0.51% (24h),82%,18%
2025-11-20 06:23:34,"$91,595.97",$1.82T,$82.69B,19.95M BTC,0.02% (24h),82%,18%
2025-11-20 06:41:50,"$91,685.67",$1.82T,$82.3B,19.95M BTC,0.17% (24h),82%,18%
2025-11-20 06:54:07,"$91,857.15",$1.83T,$83.09B,19.95M BTC,0.49% (24h),82%,18%
2025-11-20 08:26:19,"$91,786.51",$1.83T,$83.33B,19.95M BTC,0.13% (24h),82%,18%
2025-11-20 08:49:11,"$91,586.93",$1.82T,$84.37B,19.95M BTC,0.19% (24h),82%,18%
2025-11-20 09:01:02,"$91,244.70",$1.82T,$85.06B,19.95M BTC,0.16% (24h),82%,18%
2025-11-20 09:32:32,"$91,450.32",$1.82T,$86.29B,19.95M BTC,0.26% (24h),82%,18%
2025-11-20 09:47:24,"$90,905.91",$1.81T,$87.44B,19.95M BTC,0.75% (24h),82%,18%
2025-11-20 09:59:21,"$91,028.26",$1.81T,$84.29B,19.95M BTC,0.58% (24h),82%,18%
2025-11-20 10:32:29,"$90,478.84",$1.8T,$87.19B,19.95M BTC,0.44% (24h),82%,18%
2025-11-20 10:52:19,"$90,141.82",$1.79T,$86.68B,19.95M BTC,0.07% (24h),82%,18%
2025-11-20 11:33:38,"$88,483.22",$1.76T,$88.3B,19.95M BTC,1.37% (24h),82%,18%
2025-11-20 11:58:43,"$87,697.07",$1.74T,$89.69B,19.95M BTC,2.3% (24h),82%,18%
2025-11-20 12:22:04,"$87,042.63",$1.73T,$91.4B,19.95M BTC,2.65% (24h),82%,18%
2025-11-20 12:39:48,"$86,817.93",$1.73T,$94.69B,19.95M BTC,2.35% (24h),82%,18%
2025-11-20 12:52:12,"$86,928.96",$1.73T,$95.46B,19.95M BTC,2.49% (24h),82%,18%
2025-11-20 13:19:47,"$87,168.35",$1.73T,$96.16B,19.95M BTC,2.27% (24h),82%,18%
2025-11-20 13:49:47,"$86,543.99",$1.72T,$97.18B,19.95M BTC,2.55% (24h),82%,18%
2025-11-20 14:01:52,"$86,302.56",$1.72T,$94.93B,19.95M BTC,3.09% (24h),82%,18%
2025-11-20 14:26:18,"$86,743.25",$1.73T,$96.42B,19.95M BTC,2.44% (24h),82%,18%
2025-11-20 14:41:18,"$86,387.33",$1.72T,$97.19B,19.95M BTC,2.6% (24h),82%,18%
2025-11-20 14:53:54,"$86,496.73",$1.72T,$98.88B,19.95M BTC,2.66% (24h),82%,18%
2025-11-20 15:45:44,"$86,469.92",$1.72T,$99.25B,19.95M BTC,2.94% (24h),82%,18%
2025-11-20 16:00:08,"$86,329.05",$1.72T,$98.19B,19.95M BTC,3.47% (24h),82%,18%
2025-11-20 16:26:54,"$87,145.66",$1.73T,$95.92B,19.95M BTC,3.51% (24h),82%,18%
2025-11-20 16:40:19,"$87,231.30",$1.74T,$98.08B,19.95M BTC,3.42% (24h),82%,18%
2025-11-20 16:52:06,"$87,458.32",$1.74T,$97.04B,19.95M BTC,3.24% (24h),82%,18%
2025-11-20 17:13:55,"$87,772.73",$1.75T,$96.31B,19.95M BTC,2.81% (24h),82%,18%
2025-11-20 17:35:14,"$87,902.61",$1.75T,$95.71B,19.95M BTC,2.83% (24h),82%,18%
2025-11-20 17:49:19,"$88,097.78",$1.75T,$97.46B,19.95M BTC,2.52% (24h),82%,18%
2025-11-20 18:01:18,"$88,032.20",$1.75T,$98B,19.95M BTC,2.74% (24h),82%,18%
2025-11-20 18:28:26,"$87,206.84",$1.73T,$96.79B,19.95M BTC,4.55% (24h),82%,18%
2025-11-20 18:49:16,"$86,799.70",$1.73T,$91.32B,19.95M BTC,4.87% (24h),82%,18%
2025-11-20 18:58:59,"$86,631.89",$1.72T,$95.46B,19.95M BTC,5.25% (24h),82%,18%
2025-11-20 21:06:48,"$86,582.39",$1.72T,$95.85B,19.95M BTC,6.58% (24h),82%,18%
2025-11-20 22:19:46,"$85,524.64",$1.7T,$93.65B,19.95M BTC,7.54% (24h),82%,18%
2025-11-20 22:53:34,"$85,876.58",$1.71T,$94.79B,19.95M BTC,7.07% (24h),82%,18%
2025-11-20 23:30:51,"$85,774.76",$1.71T,$98.29B,19.95M BTC,6.99% (24h),82%,18%
2025-11-20 23:49:16,"$85,807.24",$1.71T,$98.84B,19.95M BTC,6.96% (24h),82%,18%
2025-11-21 00:01:44,"$85,965.49",$1.71T,$98.02B,19.95M BTC,7.41% (24h),81%,19%
2025-11-21 00:32:14,"$86,179.06",$1.71T,$98.97B,19.95M BTC,6.9% (24h),81%,19%
2025-11-21 00:51:00,"$86,010.32",$1.71T,$99.33B,19.95M BTC,7.12% (24h),81%,19%
2025-11-21 01:17:54,"$85,727.28",$1.71T,$97.02B,19.95M BTC,7.41% (24h),81%,19%
2025-11-21 01:50:42,"$85,590.88",$1.7T,$98.23B,19.95M BTC,6.82% (24h),81%,19%
2025-11-21 02:02:58,"$85,496.57",$1.7T,$98.13B,19.95M BTC,6.92% (24h),81%,19%
2025-11-21 02:31:57,"$85,061.20",$1.69T,$98.49B,19.95M BTC,7.42% (24h),81%,19%
2025-11-21 02:46:02,"$84,057.12",$1.67T,$102.51B,19.95M BTC,8.68% (24h),81%,19%
2025-11-21 02:59:15,"$83,876.27",$1.67T,$106.91B,19.95M BTC,9.1% (24h),81%,19%
2025-11-21 03:39:42,"$83,934.40",$1.67T,$110.49B,19.95M BTC,8.99% (24h),81%,19%
2025-11-21 03:57:26,"$83,695.60",$1.66T,$112.97B,19.95M BTC,9.01% (24h),81%,19%
2025-11-21 04:28:33,"$83,109.69",$1.65T,$113.47B,19.95M BTC,9.46% (24h),81%,19%
2025-11-21 04:45:49,"$82,515.26",$1.64T,$115.32B,19.95M BTC,9.95% (24h),81%,19%
2025-11-21 04:59:20,"$82,237.52",$1.64T,$116.39B,19.95M BTC,10.39% (24h),81%,19%
2025-11-21 05:33:00,"$82,290.30",$1.64T,$117.11B,19.95M BTC,10.46% (24h),81%,19%
2025-11-21 05:52:32,"$82,437.36",$1.64T,$121.61B,19.95M BTC,10.11% (24h),81%,19%
2025-11-21 06:21:33,"$82,952.79",$1.65T,$125.59B,19.95M BTC,9.54% (24h),81%,19%
2025-11-21 06:34:53,"$82,754.49",$1.65T,$124.84B,19.95M BTC,9.59% (24h),81%,19%
2025-11-21 06:49:48,"$82,223.50",$1.64T,$124.43B,19.95M BTC,10.35% (24h),81%,19%
2025-11-21 07:01:18,"$82,232.25",$1.64T,$125.56B,19.95M BTC,10.47% (24h),81%,19%
2025-11-21 07:58:57,"$83,139.98",$1.65T,$130.91B,19.95M BTC,9.44% (24h),81%,19%
2025-11-21 08:35:22,"$83,420.40",$1.66T,$127.45B,19.95M BTC,9.28% (24h),81%,19%
2025-11-21 08:50:49,"$84,116.88",$1.67T,$136.95B,19.95M BTC,8.18% (24h),81%,19%
2025-11-21 09:12:16,"$83,858.14",$1.67T,$137.61B,19.95M BTC,7.56% (24h),81%,19%
2025-11-21 09:36:52,"$84,776.75",$1.69T,$137.48B,19.95M BTC,7.23% (24h),81%,19%
2025-11-21 09:51:16,"$84,567.98",$1.68T,$138.65B,19.95M BTC,6.78% (24h),81%,19%
2025-11-21 10:12:18,"$84,368.71",$1.68T,$140.86B,19.95M BTC,6.89% (24h),81%,19%
2025-11-21 10:32:10,"$83,735.17",$1.67T,$140.46B,19.95M BTC,7.36% (24h),81%,19%
2025-11-21 10:43:22,"$82,848.21",$1.65T,$132.57B,19.95M BTC,8.28% (24h),81%,19%
2025-11-21 10:59:40,"$82,867.02",$1.65T,$140.49B,19.95M BTC,7.84% (24h),81%,19%
2025-11-21 11:34:55,"$83,125.71",$1.65T,$140.38B,19.95M BTC,6.18% (24h),81%,19%
2025-11-21 11:54:02,"$84,325.23",$1.68T,$137.87B,19.95M BTC,4.27% (24h),81%,19%
2025-11-21 12:23:00,"$85,140.08",$1.69T,$137.84B,19.95M BTC,2.18% (24h),81%,19%
2025-11-21 12:44:47,"$85,121.58",$1.69T,$133.46B,19.95M BTC,1.79% (24h),81%,19%
2025-11-21 13:00:17,"$84,847.84",$1.69T,$132.7B,19.95M BTC,2.64% (24h),81%,19%
2025-11-21 13:37:05,"$84,427.82",$1.68T,$132.33B,19.95M BTC,2.6% (24h),81%,19%
2025-11-21 13:54:31,"$84,730.24",$1.69T,$130.12B,19.95M BTC,1.87% (24h),81%,19%
2025-11-21 14:21:46,"$84,861.64",$1.69T,$131.8B,19.95M BTC,1.9% (24h),81%,19%
2025-11-21 14:34:21,"$84,619.41",$1.68T,$131.14B,19.95M BTC,2.21% (24h),81%,19%
2025-11-21 14:49:42,"$84,295.52",$1.68T,$130.4B,19.95M BTC,2.49% (24h),81%,19%
2025-11-21 15:02:32,"$84,262.72",$1.68T,$130.34B,19.95M BTC,2.77% (24h),81%,19%
2025-11-21 15:33:19,"$83,453.92",$1.66T,$129.01B,19.95M BTC,3.93% (24h),81%,19%
2025-11-21 15:50:42,"$84,550.61",$1.68T,$129.46B,19.95M BTC,2.19% (24h),81%,19%
2025-11-21 16:09:39,"$84,496.00",$1.68T,$130.35B,19.95M BTC,2.51% (24h),81%,19%
2025-11-21 16:31:11,"$84,934.84",$1.69T,$129.63B,19.95M BTC,2.39% (24h),81%,19%
2025-11-21 16:44:37,"$85,239.65",$1.7T,$129.99B,19.95M BTC,2.5% (24h),81%,19%
2025-11-21 16:59:42,"$85,107.48",$1.69T,$128.49B,19.95M BTC,2.4% (24h),81%,19%
2025-11-21 17:29:21,"$84,878.07",$1.69T,$128.74B,19.95M BTC,3.56% (24h),81%,19%
2025-11-21 17:46:04,"$84,810.15",$1.69T,$129.37B,19.95M BTC,3.65% (24h),81%,19%
2025-11-21 17:59:26,"$84,340.00",$1.68T,$127.31B,19.95M BTC,4.21% (24h),81%,19%
2025-11-21 18:27:05,"$84,743.18",$1.69T,$128.66B,19.95M BTC,2.88% (24h),81%,19%
2025-11-21 18:42:19,"$85,104.83",$1.69T,$129.65B,19.95M BTC,2.12% (24h),81%,19%
2025-11-21 18:53:59,"$85,052.61",$1.69T,$120.28B,19.95M BTC,1.78% (24h),81%,19%
2025-11-21 20:49:45,"$85,016.36",$1.69T,$128.01B,19.95M BTC,2.45% (24h),81%,19%
2025-11-21 21:59:38,"$84,443.60",$1.68T,$125.34B,19.95M BTC,1.12% (24h),81%,19%
2025-11-21 22:42:41,"$84,297.61",$1.68T,$122.25B,19.95M BTC,1.94% (24h),81%,19%
2025-11-21 22:59:29,"$84,406.64",$1.68T,$122.93B,19.95M BTC,1.71% (24h),81%,19%
2025-11-21 23:32:12,"$84,047.39",$1.67T,$121.85B,19.95M BTC,1.81% (24h),81%,19%
2025-11-21 23:50:53,"$83,972.79",$1.67T,$122.21B,19.95M BTC,2% (24h),81%,19%
2025-11-22 00:11:03,"$84,161.37",$1.67T,$121.43B,19.95M BTC,2.14% (24h),81%,19%
2025-11-22 00:33:57,"$83,916.09",$1.67T,$120.5B,19.95M BTC,2.61% (24h),81%,19%
2025-11-22 00:49:01,"$84,090.42",$1.67T,$121.23B,19.95M BTC,2.19% (24h),81%,19%
2025-11-22 01:01:07,"$84,205.76",$1.67T,$120.21B,19.95M BTC,2.21% (24h),81%,19%
2025-11-22 01:39:11,"$84,580.13",$1.68T,$120.44B,19.95M BTC,1.1% (24h),81%,19%
2025-11-22 01:54:51,"$84,583.89",$1.68T,$119.74B,19.95M BTC,1.12% (24h),81%,19%
2025-11-22 02:22:54,"$84,510.85",$1.68T,$118.38B,19.95M BTC,0.75% (24h),81%,19%
2025-11-22 02:40:31,"$84,498.12",$1.68T,$116.05B,19.95M BTC,0.66% (24h),81%,19%
2025-11-22 02:52:14,"$84,529.74",$1.68T,$110.78B,19.95M BTC,0.56% (24h),81%,19%
2025-11-22 03:30:57,"$84,161.42",$1.67T,$98.16B,19.95M BTC,0.01% (24h),81%,19%
2025-11-22 03:49:46,"$83,963.85",$1.67T,$103.76B,19.95M BTC,0.21% (24h),81%,19%
2025-11-22 04:01:53,"$83,954.85",$1.67T,$102.07B,19.95M BTC,0.33% (24h),81%,19%
2025-11-22 04:29:38,"$84,032.93",$1.67T,$100.19B,19.95M BTC,1.19% (24h),81%,19%
2025-11-22 04:43:25,"$83,849.74",$1.67T,$99.67B,19.95M BTC,1.7% (24h),81%,19%
2025-11-22 04:59:17,"$83,844.57",$1.67T,$98.03B,19.95M BTC,1.91% (24h),81%,19%
2025-11-22 05:29:06,"$83,676.23",$1.66T,$92.95B,19.95M BTC,2.06% (24h),81%,19%
2025-11-22 05:43:39,"$83,579.04",$1.66T,$92.28B,19.95M BTC,1.31% (24h),81%,19%
2025-11-22 05:58:56,"$83,682.46",$1.66T,$91.36B,19.95M BTC,1.28% (24h),81%,19%
2025-11-22 06:21:47,"$83,956.42",$1.67T,$88.89B,19.95M BTC,1.26% (24h),81%,19%
2025-11-22 06:35:36,"$84,180.44",$1.67T,$89.58B,19.95M BTC,1.77% (24h),81%,19%
2025-11-22 06:49:22,"$84,162.78",$1.67T,$89.04B,19.95M BTC,2.4% (24h),81%,19%
2025-11-22 07:01:24,"$84,082.10",$1.67T,$86.96B,19.95M BTC,2.25% (24h),81%,19%
2025-11-22 07:52:39,"$83,833.51",$1.67T,$80.31B,19.95M BTC,0.57% (24h),81%,19%
2025-11-22 08:20:02,"$83,994.65",$1.67T,$77.27B,19.95M BTC,0.01% (24h),81%,19%
2025-11-22 08:38:10,"$83,712.01",$1.67T,$71.48B,19.95M BTC,0.13% (24h),81%,19%
2025-11-22 08:50:16,"$83,948.30",$1.67T,$74.06B,19.95M BTC,0.2% (24h),81%,19%
2025-11-22 09:02:28,"$84,089.37",$1.67T,$72.94B,19.95M BTC,0.35% (24h),81%,19%
2025-11-22 09:30:39,"$84,488.69",$1.68T,$72.07B,19.95M BTC,1.13% (24h),81%,19%
2025-11-22 09:44:49,"$84,354.57",$1.68T,$69.94B,19.95M BTC,0.5% (24h),81%,19%
2025-11-22 09:59:08,"$84,448.37",$1.68T,$68.11B,19.95M BTC,0.69% (24h),81%,19%
2025-11-22 10:26:31,"$84,433.68",$1.68T,$65.52B,19.95M BTC,0.33% (24h),81%,19%
2025-11-22 10:41:33,"$84,043.09",$1.67T,$64.13B,19.95M BTC,1.44% (24h),81%,19%
2025-11-22 10:53:53,"$84,067.65",$1.67T,$62.09B,19.95M BTC,1.49% (24h),81%,19%
2025-11-22 11:29:17,"$84,525.87",$1.68T,$59.58B,19.95M BTC,1.61% (24h),81%,19%
2025-11-22 11:47:47,"$84,656.82",$1.68T,$58.46B,19.95M BTC,1.61% (24h),81%,19%
2025-11-22 12:00:04,"$84,657.26",$1.68T,$57.8B,19.95M BTC,0.15% (24h),81%,19%
2025-11-22 12:24:57,"$84,577.10",$1.68T,$55.66B,19.95M BTC,0.75% (24h),81%,19%
2025-11-22 12:41:24,"$84,556.68",$1.68T,$54.4B,19.95M BTC,0.56% (24h),81%,19%
2025-11-22 12:53:42,"$84,492.80",$1.68T,$53.97B,19.95M BTC,0.62% (24h),81%,19%
2025-11-22 13:33:26,"$84,516.96",$1.68T,$51.35B,19.95M BTC,0.2% (24h),81%,19%
